id,18~20_ride
415607,0.0
415608,0.0
415609,0.0
415610,0.0
415611,4.613292732943289
415612,0.0
415613,25.957467816933466
415614,0.0
415615,0.0
415616,0.0
415617,2.178113490069434
415618,0.0
415619,1.6798513960655304
415620,1.9604400582282742
415621,2.533747072923638
415622,10.92313636301762
415623,2.3307689172954418
415624,1.9653183748477063
415625,1.226413845917734
415626,0.0
415627,0.0
415628,0.0
415629,0.0
415630,1.33386516488333
415631,0.0
415632,0.0
415633,1.605910710800302
415634,1.284798833550048
415635,0.0
415636,0.0
415637,0.0
415638,0.0
415639,1.1141446021122423
415640,2.983026554711497
415641,0.0
415642,0.0
415643,0.0
415644,14.590778155532337
415645,1.1676431611641596
415646,0.0
415647,0.0
415648,1.4477059928384206
415649,0.0
415650,1.6372376605336716
415651,2.040933772376672
415652,0.0
415653,4.757557182077598
415654,1.896353006725758
415655,2.0771800295396354
415656,0.0
415657,0.0
415658,0.0
415659,0.0
415660,0.0
415661,0.0
415662,0.0
415663,0.0
415664,0.0
415665,0.0
415666,0.0
415667,0.0
415668,0.0
415669,0.0
415670,0.0
415671,0.0
415672,0.0
415673,0.0
415674,0.0
415675,0.0
415676,0.0
415677,0.0
415678,0.0
415679,16.96575428240449
415680,2.9755162433581366
415681,2.697310948946535
415682,0.0
415683,0.0
415684,0.0
415685,0.0
415686,0.0
415687,0.0
415688,0.0
415689,0.0
415690,16.468702171922796
415691,0.0
415692,0.0
415693,0.0
415694,0.0
415695,11.95092330866128
415696,0.0
415697,0.0
415698,0.0
415699,0.0
415700,1.237771856780558
415701,0.0
415702,0.0
415703,8.6434197534817
415704,2.960963908025119
415705,0.0
415706,1.2501736136730535
415707,0.0
415708,0.0
415709,0.0
415710,0.0
415711,0.0
415712,6.949291680636259
415713,3.4590369333691253
415714,7.569900785029136
415715,0.0
415716,0.0
415717,0.0
415718,0.0
415719,0.0
415720,0.0
415721,0.0
415722,0.0
415723,0.0
415724,0.0
415725,1.1164631592597116
415726,0.0
415727,1.3754968274137562
415728,2.3675811339714037
415729,4.604784526925639
415730,6.257409084816321
415731,0.0
415732,0.0
415733,1.4194232527546191
415734,3.4177306882827905
415735,0.0
415736,1.3214375378370393
415737,0.0
415738,0.0
415739,0.0
415740,0.0
415741,5.006988265620782
415742,0.0
415743,0.0
415744,0.0
415745,2.523775223172322
415746,1.6963591589391065
415747,0.0
415748,0.0
415749,4.681848845394521
415750,3.5166314879125995
415751,1.5724764214860736
415752,2.1286189801969346
415753,0.0
415754,0.0
415755,0.0
415756,0.0
415757,0.0
415758,0.0
415759,0.0
415760,1.6913912734824652
415761,0.0
415762,0.0
415763,0.0
415764,0.0
415765,0.0
415766,0.0
415767,0.0
415768,2.4126868020644383
415769,0.0
415770,0.0
415771,0.0
415772,1.0788675882004113
415773,0.0
415774,0.0
415775,0.0
415776,4.14233513721658
415777,0.0
415778,0.0
415779,0.0
415780,1.013244119519968
415781,0.0
415782,0.0
415783,0.0
415784,1.0672730270327275
415785,0.0
415786,3.5479510908356
415787,0.0
415788,0.0
415789,0.0
415790,1.0181110704602547
415791,0.0
415792,0.0
415793,5.458799247799473
415794,0.0
415795,0.0
415796,0.0
415797,0.0
415798,0.0
415799,0.0
415800,0.0
415801,0.0
415802,0.0
415803,0.0
415804,0.0
415805,0.0
415806,0.0
415807,0.0
415808,2.458555413357494
415809,5.122656653577093
415810,6.928639235566701
415811,3.1384885280540487
415812,2.1411432052895387
415813,4.632962761168556
415814,0.0
415815,0.0
415816,0.0
415817,0.0
415818,0.0
415819,0.0
415820,0.0
415821,0.0
415822,0.0
415823,1.3861598737233327
415824,0.0
415825,0.0
415826,23.68390998997708
415827,0.0
415828,1.9991768905455956
415829,0.0
415830,1.7392157134243451
415831,0.0
415832,0.0
415833,0.0
415834,7.290582575352029
415835,0.0
415836,1.914305584433922
415837,1.3171610109932184
415838,2.852806702010143
415839,3.8566729240823348
415840,5.690198265507214
415841,0.0
415842,0.0
415843,2.7164596686005194
415844,8.117533850764614
415845,2.244233078475292
415846,2.1129318262484307
415847,0.0
415848,0.0
415849,0.0
415850,0.0
415851,0.0
415852,0.0
415853,0.0
415854,0.0
415855,0.0
415856,0.0
415857,5.569079887245539
415858,0.0
415859,0.0
415860,0.0
415861,0.0
415862,0.0
415863,0.0
415864,0.0
415865,0.0
415866,0.0
415867,0.0
415868,0.0
415869,1.5456280433129888
415870,2.065122752217371
415871,1.5456280433129888
415872,0.0
415873,0.0
415874,1.339327220669812
415875,1.2765812003276291
415876,0.0
415877,1.6716034371481898
415878,0.0
415879,0.0
415880,0.0
415881,0.0
415882,0.0
415883,0.0
415884,3.0122812466210376
415885,0.0
415886,0.0
415887,0.0
415888,0.0
415889,2.620074504652474
415890,0.0
415891,0.0
415892,1.149695448464845
415893,0.0
415894,0.0
415895,0.0
415896,2.505919377046888
415897,0.0
415898,7.012640730321764
415899,1.4301518043333334
415900,0.0
415901,1.2152049508559695
415902,0.0
415903,1.2003495984942116
415904,0.0
415905,1.3119268521629674
415906,0.0
415907,0.0
415908,0.0
415909,10.177550191778504
415910,0.0
415911,4.902860283895646
415912,1.0025855912211443
415913,22.244463275338724
415914,0.0
415915,0.0
415916,6.003413233462332
415917,0.0
415918,8.765197415210961
415919,2.303154342152556
415920,2.6528426493932815
415921,2.0634777795048134
415922,31.103165166206896
415923,0.0
415924,9.556267195440348
415925,0.0
415926,0.0
415927,0.0
415928,0.0
415929,0.0
415930,1.0815653367557068
415931,0.0
415932,0.0
415933,0.0
415934,0.0
415935,1.1657660968926913
415936,0.0
415937,2.4046077294400465
415938,11.891453134876597
415939,7.9761742737554115
415940,2.880949064749609
415941,1.2237586222445695
415942,0.0
415943,0.0
415944,0.0
415945,0.0
415946,0.0
415947,0.0
415948,7.971155773937907
415949,17.490279353451175
415950,1.5412968564165013
415951,8.722512121557642
415952,6.105217608344284
415953,1.2765266036023142
415954,2.0209378069512836
415955,3.111715031875684
415956,4.241310504850716
415957,2.6144358415570688
415958,1.0102126184738824
415959,0.0
415960,0.0
415961,4.857494626901916
415962,15.154953258131536
415963,3.8417475167784754
415964,0.0
415965,0.0
415966,0.0
415967,0.0
415968,1.4511703204740865
415969,0.0
415970,0.0
415971,0.0
415972,0.0
415973,0.0
415974,0.0
415975,0.0
415976,0.0
415977,0.0
415978,0.0
415979,0.0
415980,0.0
415981,0.0
415982,0.0
415983,0.0
415984,0.0
415985,0.0
415986,0.0
415987,0.0
415988,0.0
415989,1.3748188593624966
415990,0.0
415991,0.0
415992,2.014569602470708
415993,0.0
415994,0.0
415995,1.1506984405245082
415996,0.0
415997,0.0
415998,0.0
415999,0.0
416000,0.0
416001,0.0
416002,0.0
416003,0.0
416004,0.0
416005,0.0
416006,0.0
416007,0.0
416008,0.0
416009,0.0
416010,0.0
416011,1.1088234342473813
416012,0.0
416013,0.0
416014,0.0
416015,0.0
416016,0.0
416017,0.0
416018,0.0
416019,0.0
416020,0.0
416021,0.0
416022,0.0
416023,0.0
416024,0.0
416025,0.0
416026,0.0
416027,0.0
416028,0.0
416029,0.0
416030,0.0
416031,0.0
416032,0.0
416033,0.0
416034,0.0
416035,0.0
416036,0.0
416037,0.0
416038,1.0727061392658317
416039,1.0079286168799626
416040,0.0
416041,0.0
416042,0.0
416043,0.0
416044,0.0
416045,0.0
416046,0.0
416047,0.0
416048,0.0
416049,0.0
416050,0.0
416051,0.0
416052,0.0
416053,0.0
416054,0.0
416055,0.0
416056,0.0
416057,0.0
416058,0.0
416059,0.0
416060,0.0
416061,0.0
416062,0.0
416063,0.0
416064,0.0
416065,0.0
416066,0.0
416067,0.0
416068,0.0
416069,0.0
416070,0.0
416071,0.0
416072,0.0
416073,0.0
416074,0.0
416075,0.0
416076,0.0
416077,0.0
416078,0.0
416079,0.0
416080,0.0
416081,0.0
416082,0.0
416083,0.0
416084,0.0
416085,1.3125323760972751
416086,0.0
416087,0.0
416088,0.0
416089,0.0
416090,0.0
416091,0.0
416092,1.535487361106351
416093,1.255823321826463
416094,0.0
416095,0.0
416096,0.0
416097,0.0
416098,1.2182762869940067
416099,0.0
416100,0.0
416101,0.0
416102,0.0
416103,0.0
416104,0.0
416105,0.0
416106,0.0
416107,0.0
416108,0.0
416109,0.0
416110,0.0
416111,0.0
416112,0.0
416113,0.0
416114,0.0
416115,0.0
416116,1.1081395403714014
416117,0.0
416118,0.0
416119,0.0
416120,0.0
416121,0.0
416122,0.0
416123,0.0
416124,0.0
416125,0.0
416126,0.0
416127,0.0
416128,0.0
416129,0.0
416130,0.0
416131,0.0
416132,0.0
416133,0.0
416134,0.0
416135,0.0
416136,0.0
416137,0.0
416138,0.0
416139,0.0
416140,0.0
416141,1.334717971210392
416142,2.3654094670899655
416143,0.0
416144,4.395007498361836
416145,1.1977800315830807
416146,0.0
416147,4.205883920284496
416148,0.0
416149,1.0531792466243706
416150,0.0
416151,0.0
416152,0.0
416153,0.0
416154,0.0
416155,0.0
416156,0.0
416157,0.0
416158,0.0
416159,10.951961757242781
416160,0.0
416161,0.0
416162,2.463143494104064
416163,0.0
416164,0.0
416165,0.0
416166,0.0
416167,0.0
416168,0.0
416169,0.0
416170,0.0
416171,0.0
416172,0.0
416173,0.0
416174,0.0
416175,0.0
416176,0.0
416177,0.0
416178,0.0
416179,0.0
416180,1.431331633897833
416181,0.0
416182,0.0
416183,1.0599261750076654
416184,0.0
416185,0.0
416186,0.0
416187,0.0
416188,0.0
416189,0.0
416190,0.0
416191,0.0
416192,0.0
416193,0.0
416194,0.0
416195,0.0
416196,1.0560535553171877
416197,1.997367928380872
416198,0.0
416199,1.5765786961158412
416200,3.3119103539747186
416201,0.0
416202,0.0
416203,0.0
416204,1.019640172321096
416205,0.0
416206,0.0
416207,1.9519841373700229
416208,0.0
416209,0.0
416210,2.613496467817782
416211,0.0
416212,0.0
416213,0.0
416214,2.140361580596821
416215,5.682163434898067
416216,0.0
416217,0.0
416218,0.0
416219,0.0
416220,0.0
416221,0.0
416222,2.205102454108605
416223,0.0
416224,0.0
416225,0.0
416226,6.483473038756608
416227,1.9364116259415125
416228,0.0
416229,0.0
416230,1.8076612110733687
416231,0.0
416232,0.0
416233,0.0
416234,0.0
416235,0.0
416236,0.0
416237,0.0
416238,0.0
416239,0.0
416240,0.0
416241,8.483056313089188
416242,1.8359255958706011
416243,2.7423393550269592
416244,1.615628419981671
416245,0.0
416246,0.0
416247,0.0
416248,0.0
416249,0.0
416250,0.0
416251,0.0
416252,0.0
416253,0.0
416254,0.0
416255,0.0
416256,0.0
416257,0.0
416258,0.0
416259,0.0
416260,0.0
416261,0.0
416262,0.0
416263,0.0
416264,0.0
416265,0.0
416266,0.0
416267,0.0
416268,1.4584152768453484
416269,0.0
416270,4.678559920799588
416271,0.0
416272,0.0
416273,1.7978862643275173
416274,3.5571035116357494
416275,0.0
416276,0.0
416277,0.0
416278,0.0
416279,0.0
416280,0.0
416281,0.0
416282,2.717769019815369
416283,0.0
416284,0.0
416285,0.0
416286,1.583160985750199
416287,1.1521222865949108
416288,0.0
416289,0.0
416290,0.0
416291,0.0
416292,0.0
416293,3.3454209825935717
416294,4.343530658916422
416295,7.591832583905824
416296,2.894541222866317
416297,9.940760830257418
416298,0.0
416299,3.6442037531392026
416300,4.3398339225128915
416301,7.996378410059783
416302,0.0
416303,0.0
416304,2.484868539449964
416305,2.1928899772105552
416306,0.0
416307,0.0
416308,0.0
416309,0.0
416310,0.0
416311,0.0
416312,0.0
416313,0.0
416314,19.23591728170794
416315,0.0
416316,0.0
416317,0.0
416318,0.0
416319,0.0
416320,0.0
416321,1.1174092948894803
416322,0.0
416323,0.0
416324,0.0
416325,1.0798039551995817
416326,1.100996110212952
416327,0.0
416328,0.0
416329,0.0
416330,0.0
416331,0.0
416332,1.1480687273568657
416333,0.0
416334,0.0
416335,1.9443204762764685
416336,2.197690220297284
416337,0.0
416338,5.5544434805145535
416339,3.5112241530786
416340,0.0
416341,2.9207302599930847
416342,3.104572217819358
416343,0.0
416344,0.0
416345,0.0
416346,0.0
416347,1.5730607512791297
416348,0.0
416349,0.0
416350,0.0
416351,0.0
416352,0.0
416353,0.0
416354,0.0
416355,1.5898991135785263
416356,0.0
416357,1.0434880543534302
416358,1.3374771962563083
416359,14.150173987089008
416360,1.039032477275602
416361,0.0
416362,4.185402951822739
416363,0.0
416364,3.9502037438301056
416365,0.0
416366,1.2587960020694544
416367,0.0
416368,1.5996733875951046
416369,1.223528724849885
416370,1.5564110592263167
416371,2.3660153817500706
416372,0.0
416373,0.0
416374,0.0
416375,0.0
416376,1.3122602499781244
416377,0.0
416378,0.0
416379,0.0
416380,0.0
416381,2.7205806791218805
416382,1.2922045259527029
416383,1.784816320182955
416384,0.0
416385,0.0
416386,1.9106604659852002
416387,0.0
416388,1.1901537705288652
416389,0.0
416390,0.0
416391,6.184772101928134
416392,0.0
416393,1.1445673674734071
416394,0.0
416395,0.0
416396,0.0
416397,0.0
416398,0.0
416399,0.0
416400,1.2466189362016202
416401,0.0
416402,0.0
416403,0.0
416404,0.0
416405,0.0
416406,0.0
416407,0.0
416408,7.281046431340039
416409,3.485071620568975
416410,2.601284933748264
416411,1.4600803111971719
416412,1.4106547793523987
416413,0.0
416414,0.0
416415,0.0
416416,2.0859331160336296
416417,0.0
416418,0.0
416419,0.0
416420,0.0
416421,1.4967216528939495
416422,1.1455889733668212
416423,1.1666146561707056
416424,0.0
416425,0.0
416426,1.2017096536791652
416427,0.0
416428,0.0
416429,0.0
416430,0.0
416431,0.0
416432,0.0
416433,0.0
416434,0.0
416435,0.0
416436,0.0
416437,0.0
416438,0.0
416439,0.0
416440,0.0
416441,0.0
416442,4.587928497814684
416443,0.0
416444,1.9359671541174157
416445,0.0
416446,1.470878703590881
416447,0.0
416448,0.0
416449,1.480866244605871
416450,0.0
416451,4.07336964732654
416452,1.324895778054966
416453,1.780796799834421
416454,2.8607126467341173
416455,1.9652013763296234
416456,0.0
416457,0.0
416458,0.0
416459,0.0
416460,6.376747462295754
416461,4.80996886189618
416462,1.1344216683533945
416463,0.0
416464,0.0
416465,2.1611749619677476
416466,1.4278010072924918
416467,0.0
416468,0.0
416469,0.0
416470,0.0
416471,5.798086891501442
416472,0.0
416473,0.0
416474,0.0
416475,0.0
416476,0.0
416477,0.0
416478,0.0
416479,0.0
416480,1.1039998039472299
416481,0.0
416482,0.0
416483,1.6383355344403034
416484,0.0
416485,0.0
416486,1.578888810417204
416487,0.0
416488,0.0
416489,0.0
416490,1.674489851371909
416491,0.0
416492,0.0
416493,2.810830150224273
416494,0.0
416495,0.0
416496,0.0
416497,0.0
416498,0.0
416499,0.0
416500,0.0
416501,0.0
416502,0.0
416503,0.0
416504,0.0
416505,0.0
416506,3.9377674474563875
416507,0.0
416508,0.0
416509,0.0
416510,1.2822160209492017
416511,1.603023119974921
416512,1.0301265626850322
416513,1.2592455104324753
416514,0.0
416515,0.0
416516,0.0
416517,0.0
416518,0.0
416519,0.0
416520,0.0
416521,4.534786559351096
416522,0.0
416523,0.0
416524,0.0
416525,0.0
416526,0.0
416527,0.0
416528,0.0
416529,0.0
416530,0.0
416531,0.0
416532,0.0
416533,1.5263747986413752
416534,0.0
416535,0.0
416536,0.0
416537,1.0117960470380507
416538,0.0
416539,0.0
416540,0.0
416541,0.0
416542,0.0
416543,0.0
416544,0.0
416545,0.0
416546,0.0
416547,2.6673361917519016
416548,1.5915671203036195
416549,0.0
416550,0.0
416551,0.0
416552,1.5664214295559158
416553,1.7037194813136618
416554,0.0
416555,0.0
416556,0.0
416557,0.0
416558,0.0
416559,0.0
416560,3.813710736993111
416561,0.0
416562,0.0
416563,0.0
416564,0.0
416565,0.0
416566,1.2024433313024756
416567,0.0
416568,0.0
416569,1.1776151006821616
416570,0.0
416571,0.0
416572,0.0
416573,1.1695139910607601
416574,0.0
416575,0.0
416576,0.0
416577,0.0
416578,0.0
416579,0.0
416580,2.0181436134818744
416581,0.0
416582,2.0725653593953695
416583,0.0
416584,0.0
416585,0.0
416586,0.0
416587,0.0
416588,0.0
416589,2.24259001752414
416590,0.0
416591,0.0
416592,0.0
416593,1.3073764237803858
416594,0.0
416595,0.0
416596,0.0
416597,0.0
416598,0.0
416599,0.0
416600,0.0
416601,0.0
416602,0.0
416603,0.0
416604,0.0
416605,0.0
416606,0.0
416607,0.0
416608,0.0
416609,0.0
416610,0.0
416611,1.1043453289510865
416612,0.0
416613,1.0370541064156191
416614,1.2072800330209443
416615,0.0
416616,0.0
416617,1.7009820739549726
416618,1.3400754687630694
416619,0.0
416620,0.0
416621,0.0
416622,5.072747544865836
416623,0.0
416624,0.0
416625,3.4630600241040397
416626,2.0811216145663773
416627,0.0
416628,3.3566061612277083
416629,0.0
416630,0.0
416631,0.0
416632,0.0
416633,0.0
416634,2.3971473696184407
416635,0.0
416636,0.0
416637,0.0
416638,0.0
416639,0.0
416640,0.0
416641,0.0
416642,0.0
416643,0.0
416644,4.595034446302583
416645,0.0
416646,0.0
416647,0.0
416648,0.0
416649,0.0
416650,0.0
416651,0.0
416652,0.0
416653,1.324978775545662
416654,0.0
416655,1.6190200580128358
416656,0.0
416657,1.7025708174948395
416658,2.4884838359210146
416659,1.7035550227203655
416660,0.0
416661,2.082040941640395
416662,3.656802165911842
416663,0.0
416664,1.4575448775048305
416665,0.0
416666,0.0
416667,0.0
416668,0.0
416669,0.0
416670,0.0
416671,0.0
416672,0.0
416673,1.5692766361711925
416674,0.0
416675,3.605179727313469
416676,0.0
416677,1.3094485144950434
416678,0.0
416679,1.3127934771146381
416680,0.0
416681,1.3026949167902417
416682,1.7858991431314597
416683,0.0
416684,0.0
416685,1.8068899467800617
416686,0.0
416687,0.0
416688,0.0
416689,0.0
416690,0.0
416691,1.3221042622638017
416692,0.0
416693,0.0
416694,0.0
416695,0.0
416696,0.0
416697,0.0
416698,0.0
416699,3.651995511016971
416700,0.0
416701,4.883589688059518
416702,1.7203049972107336
416703,13.136923578499959
416704,7.94922898457113
416705,2.3769987100916934
416706,4.545882529663848
416707,2.0864781790298634
416708,3.758188648664533
416709,0.0
416710,2.409024268418922
416711,1.8612093048878422
416712,1.4336289397878368
416713,1.4705799784924471
416714,1.5064716990419322
416715,1.4397230616397354
416716,1.4349396630008049
416717,0.0
416718,0.0
416719,1.8567255686536683
416720,1.0003178284068586
416721,0.0
416722,2.1646348292251387
416723,0.0
416724,2.202882539861273
416725,0.0
416726,1.1661345169623678
416727,0.0
416728,0.0
416729,0.0
416730,0.0
416731,1.467439212931113
416732,2.7955097124038306
416733,0.0
416734,0.0
416735,0.0
416736,0.0
416737,0.0
416738,3.689008638038584
416739,3.404064668178158
416740,3.6263732618775006
416741,2.044204843992345
416742,28.86461973103327
416743,3.436575368765396
416744,1.4956026519067052
416745,2.613863469134903
416746,1.192377157337403
416747,2.324607899139114
416748,1.371198278526409
416749,1.6205429864065093
416750,0.0
416751,1.3371513669103037
416752,2.9467789824176327
416753,0.0
416754,2.008307332760268
416755,0.0
416756,0.0
416757,0.0
416758,0.0
416759,0.0
416760,0.0
416761,0.0
416762,0.0
416763,1.3773594119495982
416764,0.0
416765,3.6887994318401223
416766,1.714573339713315
416767,3.2095569604041185
416768,0.0
416769,1.206640699763281
416770,0.0
416771,0.0
416772,0.0
416773,0.0
416774,0.0
416775,0.0
416776,0.0
416777,0.0
416778,2.10588207411886
416779,0.0
416780,0.0
416781,0.0
416782,0.0
416783,1.1980688954988064
416784,0.0
416785,0.0
416786,0.0
416787,0.0
416788,0.0
416789,0.0
416790,0.0
416791,0.0
416792,0.0
416793,0.0
416794,0.0
416795,0.0
416796,0.0
416797,0.0
416798,0.0
416799,0.0
416800,0.0
416801,0.0
416802,0.0
416803,0.0
416804,0.0
416805,0.0
416806,0.0
416807,0.0
416808,0.0
416809,0.0
416810,0.0
416811,0.0
416812,0.0
416813,0.0
416814,0.0
416815,0.0
416816,0.0
416817,0.0
416818,0.0
416819,0.0
416820,0.0
416821,0.0
416822,54.232867948975894
416823,5.274644541492501
416824,10.058711286005448
416825,0.0
416826,0.0
416827,4.338512501199608
416828,14.693673479536034
416829,0.0
416830,0.0
416831,4.556188974760347
416832,14.087326243279753
416833,10.61958051451907
416834,6.856843158892854
416835,8.69172395525248
416836,14.84741101237163
416837,0.0
416838,1.4395264747369985
416839,6.05339688559835
416840,0.0
416841,47.93858006730353
416842,0.0
416843,0.0
416844,0.0
416845,0.0
416846,0.0
416847,2.165345231844301
416848,0.0
416849,0.0
416850,3.001485377146657
416851,5.439619430263554
416852,3.4524215545512544
416853,0.0
416854,1.3037238541387834
416855,0.0
416856,0.0
416857,1.616437255471994
416858,9.096455462149736
416859,1.5771435576205028
416860,2.660606986743235
416861,12.966200806826661
416862,5.541676542178853
416863,0.0
416864,1.4543593312628755
416865,0.0
416866,0.0
416867,1.3853701930918492
416868,3.149394033414033
416869,0.0
416870,0.0
416871,10.221088964687308
416872,6.924977922878971
416873,0.0
416874,71.0484243463953
416875,13.921863963959993
416876,21.17645588514396
416877,19.197172924771678
416878,12.286678778436421
416879,5.336819791409396
416880,0.0
416881,0.0
416882,17.842427202274575
416883,0.0
416884,4.228936367414762
416885,7.714113218203549
416886,0.0
416887,4.662092813438392
416888,4.077603962303693
416889,43.09732495000301
416890,0.0
416891,0.0
416892,2.2847080076392077
416893,1.5326500261500802
416894,5.06043722518304
416895,0.0
416896,1.559205676305371
416897,3.620321823500717
416898,5.630123418549462
416899,0.0
416900,0.0
416901,0.0
416902,3.64686502853149
416903,3.3852811545105643
416904,7.340494813019795
416905,0.0
416906,4.154807212676545
416907,2.9013865579514464
416908,7.28585686396384
416909,7.461698663257547
416910,4.6186401865959406
416911,1.1800558890461637
416912,0.0
416913,2.3939720556885495
416914,20.039140617828064
416915,0.0
416916,0.0
416917,0.0
416918,1.5888983091383928
416919,0.0
416920,0.0
416921,7.650490149956725
416922,5.305465365538714
416923,17.236400109728304
416924,14.692152256078124
416925,1.750824243642321
416926,4.479381674357077
416927,1.096001493855214
416928,26.518828058186266
416929,0.0
416930,0.0
416931,0.0
416932,20.04953056704874
416933,9.293214199503547
416934,0.0
416935,15.078010834965657
416936,14.820890516542393
416937,11.904623204076904
416938,5.508869355774011
416939,7.095472644186111
416940,10.379385983458109
416941,54.78875042065623
416942,29.260167434113196
416943,4.689028403720341
416944,0.0
416945,29.65300208999829
416946,8.900275884097166
416947,6.465671553605587
416948,1.003510887210299
416949,0.0
416950,7.860403793407198
416951,1.5339687658512715
416952,1.9805962694793942
416953,1.0313515058438332
416954,1.1271955524799888
416955,0.0
416956,2.6606287643178854
416957,1.457986147575824
416958,0.0
416959,1.4921385564624245
416960,0.0
416961,2.469906260938579
416962,1.4282111351884748
416963,0.0
416964,1.1384678052598491
416965,0.0
416966,0.0
416967,0.0
416968,37.33960577518397
416969,0.0
416970,2.0042023923718677
416971,0.0
416972,0.0
416973,0.0
416974,1.0375690897808
416975,0.0
416976,0.0
416977,0.0
416978,1.4522079840908233
416979,2.9261597319857913
416980,1.0276905073302693
416981,1.0607798257773136
416982,1.7399410398845858
416983,0.0
416984,0.0
416985,3.621917499362229
416986,0.0
416987,0.0
416988,0.0
416989,0.0
416990,0.0
416991,1.0910578653870586
416992,5.3493228805814175
416993,2.0070829180749743
416994,4.979985734895039
416995,0.0
416996,10.040239514450516
416997,1.3899066608182618
416998,0.0
416999,8.294194027367475
417000,9.6109343974135
417001,0.0
417002,0.0
417003,0.0
417004,0.0
417005,16.28522138920021
417006,8.119116685168718
417007,4.753714388744291
417008,3.4633910565318193
417009,0.0
417010,3.962056163159932
417011,5.271831192386293
417012,0.0
417013,0.0
417014,5.010317765800697
417015,2.224922357750088
417016,1.628676671170549
417017,0.0
417018,0.0
417019,8.804648930528915
417020,1.5882752243975966
417021,0.0
417022,0.0
417023,0.0
417024,2.2025105647056935
417025,0.0
417026,0.0
417027,0.0
417028,1.7081859292070303
417029,1.4721117989380144
417030,4.338255523250933
417031,1.5356391164227778
417032,1.3861549000724214
417033,0.0
417034,2.5067288728817205
417035,0.0
417036,1.5606254458035733
417037,1.0910585706776612
417038,1.4737627249853074
417039,1.464001504638515
417040,0.0
417041,0.0
417042,1.1862068678885271
417043,0.0
417044,0.0
417045,1.4625691299971386
417046,9.738802646931909
417047,2.076877948199194
417048,5.604399926877572
417049,1.238623913037714
417050,3.554164333947706
417051,1.958803470315059
417052,0.0
417053,0.0
417054,0.0
417055,12.880408539275075
417056,0.0
417057,0.0
417058,0.0
417059,1.8409581066165284
